fips,year,pop,st,state_full,state_icpsr,county_icpsr,county_name,pres_county_share,cd,cong_county_share,turnout
48209,1896,13026,TX,Texas,49,2090,HAYS,0.6989853,9,65.3,86.4
48053,1896,10615.6,TX,Texas,49,530,BURNET,0.8179454,9,50.1,80.6
48051,1896,16220.6,TX,Texas,49,510,BURLESON,0.5036959,9,52.5,88.6
48453,1896,42960.4,TX,Texas,49,4530,TRAVIS,0.474359,9,55.6,76.9
48477,1896,31423,TX,Texas,49,4770,WASHINGTON,0.2833843,9,47.3,86.1
48285,1896,25627.4,TX,Texas,49,2850,LAVACA,0.5868102,10,43.3,85.7
48177,1896,24535.6,TX,Texas,49,1770,GONZALES,0.7810107,10,42.8,82.8
48157,1896,14157.2,TX,Texas,49,1570,FORT BEND,0.2756867,10,21,78.1
48089,1896,21126.6,TX,Texas,49,890,COLORADO,0.4387308,10,38.3,79.9
48015,1896,19549.2,TX,Texas,49,150,AUSTIN,0.414557,10,46.9,87.3
48039,1896,13519,TX,Texas,49,390,BRAZORIA,0.4462982,10,36.7,85.4
48321,1896,5252.2,TX,Texas,49,3210,MATAGORDA,0.444333,10,43.4,82.4
48167,1896,39060,TX,Texas,49,1670,GALVESTON,0.4884937,10,40,82.8
48149,1896,34517.6,TX,Texas,49,1490,FAYETTE,0.4371585,10,43.7,83.4
48007,1896,1759.2,TX,Texas,49,70,ARANSAS,0.6584107,11,50.1,
48479,1896,19047.4,TX,Texas,49,4790,WEBB,0.3643644,11,36.5,60.8
48013,1896,6869.4,TX,Texas,49,130,ATASCOSA,0.9125475,11,61.8,91.2
48481,1896,13198.8,TX,Texas,49,4810,WHARTON,0.4202454,11,35.1,64
48255,1896,6663.4,TX,Texas,49,2550,KARNES,0.6833811,11,43.2,
48469,1896,11701.6,TX,Texas,49,4690,VICTORIA,0.3875648,11,36.6,82.4
48391,1896,1480.2,TX,Texas,49,3910,REFUGIO,0.5403141,11,51.9,99.4
48239,1896,4968.8,TX,Texas,49,2390,JACKSON,0.4771886,11,36.9,96.8
48297,1896,2182.8,TX,Texas,49,2970,LIVE OAK,0.8927295,11,60.9,
48123,1896,18509.4,TX,Texas,49,1230,DE WITT,0.5,11,23.8,93.1
48493,1896,12638.6,TX,Texas,49,4930,WILSON,0.9011858,11,49.1,89.5
48131,1896,8129,TX,Texas,49,1310,DUVAL,0.348,11,37.1,65.4
48505,1896,4280.8,TX,Texas,49,5050,ZAPATA,0.035,11,5.5,39.6
48507,1896,914,TX,Texas,49,5070,ZAVALA,0.8563152,11,69.3,71.9
48311,1896,1029.6,TX,Texas,49,3110,MCMULLEN,0.7266036,11,73,74.7
48187,1896,18917.8,TX,Texas,49,1870,GUADALUPE,0.3494229,11,32.4,84.3
48215,1896,6715.8,TX,Texas,49,2150,HIDALGO,0.878,11,98.9,83.4
48463,1896,4309.8,TX,Texas,49,4630,UVALDE,0.5095478,11,48.6,
48057,1896,1763,TX,Texas,49,570,CALHOUN,0.7555792,11,56.4,83.4
48427,1896,11181,TX,Texas,49,4270,STARR,0.586,11,75.8,67.4
48355,1896,9500.6,TX,Texas,49,3550,NUECES,0.733536,11,69.1,88.9
48127,1896,1083.2,TX,Texas,49,1270,DIMMIT,0.5491679,11,40.8,72.1
48409,1896,1948,TX,Texas,49,4090,SAN PATRICIO,0.8821689,11,67.7,
48025,1896,6120,TX,Texas,49,250,BEE,0.8400435,11,71.9,
48283,1896,2237.4,TX,Texas,49,2830,LA SALLE,0.482,11,43.2,85.1
48163,1896,3764.8,TX,Texas,49,1630,FRIO,0.7591398,11,56.5,
48175,1896,7350,TX,Texas,49,1750,GOLIAD,0.4705882,11,34.9,87.9
48061,1896,15426.6,TX,Texas,49,610,CAMERON,0.558,11,57.4,91.2
48243,1896,1247.6,TX,Texas,49,2430,JEFF DAVIS,0.3201663,12,35,37.9
48465,1896,4307.4,TX,Texas,49,4650,VAL VERDE,0.671,12,68.3,47.3
48235,1896,856.8,TX,Texas,49,2350,IRION,0.777,12,23.7,84.2
48029,1896,61359.6,TX,Texas,49,290,BEXAR,0.5402299,12,46.7,67.4
48451,1896,6143.2,TX,Texas,49,4510,TOM GREEN,0.6140167,12,57.9,75.2
48173,1896,254.8,TX,Texas,49,1730,GLASSCOCK,0.442328,12,0,
48043,1896,1697.6,TX,Texas,49,430,BREWSTER,0.7349398,12,73.6,56
48325,1896,6961.8,TX,Texas,49,3250,MEDINA,0.5774947,12,47.6,88.2
48323,1896,3918.8,TX,Texas,49,3230,MAVERICK,0.6197183,12,61.4,78.9
48267,1896,2399,TX,Texas,49,2670,KIMBLE,0.772,12,58.6,72.3
48411,1896,7197.8,TX,Texas,49,4110,SAN SABA,0.8573692,12,50.7,82.3
48259,1896,3992.2,TX,Texas,49,2590,KENDALL,0.2988134,12,27.9,80
48319,1896,5415.8,TX,Texas,49,3190,MASON,0.6293436,12,45.6,88.2
48377,1896,2883,TX,Texas,49,3770,PRESIDIO,0.5532128,12,35.1,
48271,1896,2980.6,TX,Texas,49,2710,KINNEY,0.2417252,12,21.6,63.3
48031,1896,4681.4,TX,Texas,49,310,BLANCO,0.6302766,12,41.2,89.6
48095,1896,1282.2,TX,Texas,49,950,CONCHO,0.7016706,12,63.5,19.5
48019,1896,4717.2,TX,Texas,49,190,BANDERA,0.7617866,12,59.2,74
48299,1896,7089.4,TX,Texas,49,2990,LLANO,0.8520942,12,54.8,86.3
48171,1896,7759.8,TX,Texas,49,1710,GILLESPIE,0.2467391,12,23.5,85
48105,1896,1032.2,TX,Texas,49,1050,CROCKETT,0.427,12,40.7,
48435,1896,1299.4,TX,Texas,49,4350,SUTTON,0.4847561,12,46.6,
48327,1896,1692.6,TX,Texas,49,3270,MENARD,0.7036199,12,46.8,
48413,1896,371,TX,Texas,49,4130,SCHLEICHER,,12,,
48371,1896,1946.4,TX,Texas,49,3710,PECOS,0.7660643,12,74.2,35
48135,1896,318.2,TX,Texas,49,1350,ECTOR,0.895,12,91.3,82.6
48265,1896,4772.8,TX,Texas,49,2650,KERR,0.5534308,12,43.9,84.7
48329,1896,1457.8,TX,Texas,49,3290,MIDLAND,0.8575983,12,81.7,83
48091,1896,6764,TX,Texas,49,910,COMAL,0.1891616,12,20.7,76.3
48081,1896,2881.6,TX,Texas,49,810,COKE,0.8988941,12,55.8,82.2
48137,1896,2652.8,TX,Texas,49,1370,EDWARDS,0.7248104,12,64.1,76.5
48307,1896,3662.8,TX,Texas,49,3070,MCCULLOCH,0.7439353,12,49.1,82.3
48125,1896,808.6,TX,Texas,49,1250,DICKENS,0.8739595,13,66.1,54.6
48207,1896,2248.2,TX,Texas,49,2070,HASKELL,0.9448909,13,75.6,59.4
48417,1896,2281.4,TX,Texas,49,4170,SHACKELFORD,0.7100515,13,55.3,87.1
48317,1896,304.8,TX,Texas,49,3170,MARTIN,0.815,13,87.2,
48077,1896,8539.8,TX,Texas,49,770,CLAY,0.8305942,13,62.6,81.3
48129,1896,2076,TX,Texas,49,1290,DONLEY,0.7479339,13,65.5,55.6
48359,1896,317.4,TX,Texas,49,3590,OLDHAM,0.9714599,13,88.6,57.8
48233,1896,205,TX,Texas,49,2330,HUTCHINSON,,13,,
48415,1896,3060.8,TX,Texas,49,4150,SCURRY,0.8192983,13,47.2,53.6
48475,1896,901.4,TX,Texas,49,4750,WARD,0.564346,13,67.5,68.3
48115,1896,33.8,TX,Texas,49,1150,DAWSON,,13,,
48141,1896,21202.8,TX,Texas,49,1410,EL PASO,0.6493374,13,61.2,54.5
48205,1896,327,TX,Texas,49,2050,HARTLEY,0.8276595,13,73.5,84.8
48263,1896,669,TX,Texas,49,2630,KENT,0.948468,13,42.1,82.8
48011,1896,1100.6,TX,Texas,49,110,ARMSTRONG,0.941691,13,62.8,54.2
48111,1896,132.4,TX,Texas,49,1110,DALLAM,0.837,13,84.1,65.2
48189,1896,1296.4,TX,Texas,49,1890,HALE,1,13,69.5,77.7
48363,1896,10702.6,TX,Texas,49,3630,PALO PINTO,0.8544891,13,53,79.6
48447,1896,1410.8,TX,Texas,49,4470,THROCKMORTON,0.780654,13,55.7,95.3
48345,1896,809.8,TX,Texas,49,3450,MOTLEY,0.95,13,79.6,67.2
48389,1896,1607,TX,Texas,49,3890,REEVES,0.9307536,13,88.3,
48487,1896,6292.2,TX,Texas,49,4870,WILBARGER,0.8440797,13,72,58.4
48393,1896,502.4,TX,Texas,49,3930,ROBERTS,0.8661504,13,84.4,
48275,1896,1846.8,TX,Texas,49,2750,KNOX,0.9290953,13,69.3,70.1
48195,1896,153.4,TX,Texas,49,1950,HANSFORD,0.4690722,13,64.3,62.3
48075,1896,1752.8,TX,Texas,49,750,CHILDRESS,0.9169511,13,80.6,76.2
48211,1896,696.6,TX,Texas,49,2110,HEMPHILL,0.7400644,13,82.5,68.8
48485,1896,5416,TX,Texas,49,4850,WICHITA,0.8131868,13,68.2,57.6
48353,1896,2195.8,TX,Texas,49,3530,NOLAN,0.9096946,13,63.8,74.4
48023,1896,2869.2,TX,Texas,49,230,BAYLOR,0.8468085,13,70.6,65.4
48237,1896,10030.4,TX,Texas,49,2370,JACK,0.8189102,13,49.8,89
48253,1896,5750.6,TX,Texas,49,2530,JONES,0.9234528,13,48.3,66.9
48375,1896,1431.6,TX,Texas,49,3750,POTTER,0.8203822,13,65.7,69.4
48357,1896,239.4,TX,Texas,49,3570,OCHILTREE,0.7566735,13,65.8,46.3
48059,1896,7443.6,TX,Texas,49,590,CALLAHAN,0.8799435,13,58.9,85
48301,1896,21,TX,Texas,49,3010,LOVING,,13,,
48069,1896,243.6,TX,Texas,49,690,CASTRO,0.909,13,100,
48045,1896,751.8,TX,Texas,49,450,BRISCOE,0.9794776,13,51.4,
48227,1896,2000.8,TX,Texas,49,2270,HOWARD,0.6916667,13,57.4,69.8
48437,1896,776.2,TX,Texas,49,4370,SWISHER,0.8852988,13,56.4,
48497,1896,25923.2,TX,Texas,49,4970,WISE,0.8695652,13,59.6,94.2
48033,1896,554.4,TX,Texas,49,330,BORDEN,0.9101942,13,59.2,71.5
48495,1896,43.2,TX,Texas,49,4950,WINKLER,,13,,
48295,1896,726.8,TX,Texas,49,2950,LIPSCOMB,0.7654822,13,76.3,57
48133,1896,14931.8,TX,Texas,49,1330,EASTLAND,0.8701096,13,51.8,87
48305,1896,19.8,TX,Texas,49,3050,LYNN,,13,,
48101,1896,697.2,TX,Texas,49,1010,COTTLE,0.954495,13,85.4,76.1
48197,1896,3742,TX,Texas,49,1970,HARDEMAN,0.9075269,13,76.3,52.2
48433,1896,1719.4,TX,Texas,49,4330,STONEWALL,0.8809892,13,,50.3
48009,1896,2345.2,TX,Texas,49,90,ARCHER,0.8922414,13,85.4,91.8
48441,1896,9082.2,TX,Texas,49,4410,TAYLOR,0.7796853,13,49.9,71.6
48341,1896,131.4,TX,Texas,49,3410,MOORE,0.8887283,13,43.2,83
48429,1896,5850,TX,Texas,49,4290,STEPHENS,0.9806678,13,53.9,94.4
48191,1896,1283.2,TX,Texas,49,1910,HALL,0.919181,13,79.7,88.7
48179,1896,369.2,TX,Texas,49,1790,GRAY,,13,,
48151,1896,3423.2,TX,Texas,49,1510,FISHER,0.8729927,13,54.6,63
48421,1896,76,TX,Texas,49,4210,SHERMAN,0.429,13,66.7,46.7
48381,1896,652.6,TX,Texas,49,3810,RANDALL,0.9893899,13,70.5,66
48303,1896,189,TX,Texas,49,3030,LUBBOCK,0.9255202,13,91.1,
48335,1896,2536.6,TX,Texas,49,3350,MITCHELL,0.6967391,13,62.1,75.7
48065,1896,423.8,TX,Texas,49,650,CARSON,0.9323467,13,97.2,71.9
48153,1896,1423.6,TX,Texas,49,1530,FLOYD,0.9166667,13,60.6,84
48483,1896,692.8,TX,Texas,49,4830,WHEELER,0.7856399,13,83,41
48087,1896,882.6,TX,Texas,49,870,COLLINGSWORTH,0.9791377,13,72,82.9
48501,1896,17.2,TX,Texas,49,5010,YOAKUM,,13,,
48117,1896,577.4,TX,Texas,49,1170,DEAF SMITH,0.9709052,13,82.4,53.1
48269,1896,363.2,TX,Texas,49,2690,KING,0.989,13,98.9,74.8
48503,1896,5943.6,TX,Texas,49,5030,YOUNG,0.8908356,13,62.4,87.7
48107,1896,611.2,TX,Texas,49,1070,CROSBY,0.9612069,13,80.9,64.5
