NewApp,Last,Office,Month,County,Year,Day,First
0,Thompson,HOMER,9,Angelina,1897,22,John N.
1,Chapman,HUNTINGTON,7,Angelina,1900,23,Robt. D.
0,Herrington,HUNTINGTON,12,Angelina,1906,15,Geo. W.
0,Cochran,HUNTINGTON,5,Angelina,1908,19,Laura B.
0,Ivy,HUNTINGTON,3,Angelina,1911,24,Wm. D.
0,McMullen,HUNTINGTON,10,Angelina,1914,15,Robt. N.
0,Baird,HUNTINGTON,11,Angelina,1921,1,Lila
0,McKewen,HUNTINGTON,3,Angelina,1922,29,Lee K.
1,Kennedy,IVY,5,Angelina,1886,29,Idella J.
0,Haley,IVY,1,Angelina,1887,3,Sophie
0,Scarbrough,IVY,1,Angelina,1888,3,Wm. B.
0,Hilliard,IVY,11,Angelina,1896,16,Wm. W.
0,Cowart,IVY,3,Angelina,1898,15,Sebron J.
1,Davis,JAKE,3,Angelina,1884,19,Jacob
0,Chambers,JAKE,11,Angelina,1885,3,Miss Lizzie E.
1,Kurth,KELTY'S,5,Angelina,1890,26,Jos. H.
0,West,KELTY'S,11,Angelina,1891,25,John E.
0,Weiner Jr.,KELTY'S,2,Angelina,1892,4,Sam.
0,Kurth,KELTY'S,9,Angelina,1897,27,Jos. H.
0,Odell,KELTY'S,7,Angelina,1915,1,John A.
0,Munsell,KELTY'S,7,Angelina,1918,15,Otto O.
0,Kirkpatrick,KELTY'S,1,Angelina,1919,17,Geo. T.
0,Thompson,KELTY'S,12,Angelina,1923,19,David W.
2,Angell,KRUB,8,Angelina,1905,4,Chas. H.
1,Lay,LAY,10,Angelina,1898,1,Wm. C.
0,DuBose,LAY,3,Angelina,1899,10,Jas. P.
2,Travis,LAY,2,Angelina,1901,13,Henry
0,Outlaw,LAY,10,Angelina,1901,5,Wm. M.
0,Renfro,LAY,9,Angelina,1902,17,Chas. D.
1,Abney,LUFKIN,4,Angelina,1882,12,Wm. A.
0,Kerr,LUFKIN,3,Angelina,1883,21,Jos.
0,Gann,LUFKIN,2,Angelina,1890,7,Nathan W.
0,McPherson,LUFKIN,8,Angelina,1893,2,Benj. L.
0,Vinson,LUFKIN,7,Angelina,1897,23,Winfield L.
0,Shotwell,LUFKIN,1,Angelina,1900,23,Joshua W.
0,Campbell,LUFKIN,3,Angelina,1904,28,Crockett
0,Boykin,LUFKIN,12,Angelina,1916,20,W. E.
0,Bonner,LUFKIN,6,Angelina,1919,12,Chas. L.
0,Lang,LUFKIN,6,Angelina,1920,4,Otto J.
0,Lang,LUFKIN,11,Angelina,1922,22,Susie E.
0,Evans,LUFKIN,5,Angelina,1923,1,Wm. L.
0,Hall,LUFKIN,3,Angelina,1928,7,Walter E.
1,Gribble,MANNING,7,Angelina,1906,19,Chas. G.
0,Moss,MANNING,2,Angelina,1915,6,Herbert
0,Polk,MANNING,5,Angelina,1919,28,Arthur C.
0,Thompson,MANNING,0,Angelina,0,28-Feb-25,Annie L.
0,Ragan,MANNING,11,Angelina,1925,1,Aline F.
0,Ragan,MANNING,3,Angelina,1926,22,Frances A.
0,Gibbs,MANNING,6,Angelina,1927,30,Dudley L.
1,Hawks,MANTON,6,Angelina,1903,6,Wm. A.
0,Brunsterman,MANTON,5,Angelina,1904,7,Fred
0,Burr,MANTON,5,Angelina,1905,11,Phil. C.
0,Felt,MANTON,2,Angelina,1906,16,Chas. H.
0,Liers,MANTON,1,Angelina,1911,19,Frank H.
2,Hooks,MANTON,7,Angelina,1913,19,Ann G.
0,Callahan,MANTON,2,Angelina,1915,23,Minnie
1,Gann,MARION,3,Angelina,1847,8,John D.
0,Evans,MARION,2,Angelina,1848,3,Elisha A.
0,Davis,MARION,5,Angelina,1848,31,Ashburn
0,Wilkins,MARION,4,Angelina,1852,29,Wm. P.
0,Wilson,MARION,7,Angelina,1852,27,Wm. L.
0,Davis,MARION,7,Angelina,1853,16,Jacob
0,Davis,MARION,5,Angelina,1857,14,Jacob
0,Manning,MARION,7,Angelina,1858,22,Wm. W.
0,Manning,MARION,8,Angelina,1861,5,W. W.
0,Butler,MARION,10,Angelina,1866,9,Hezekiah
2,Berry,MARION,10,Angelina,1869,4,Wm. P.
1,Seale,MIAMI,5,Angelina,1882,12,Albert B.
0,Ross,MIAMI,9,Angelina,1882,18,Mrs. Lulu C.
1,Davis,MODISETT,12,Angelina,1902,24,Andrew J.
1,Wigley,MONTEREY,5,Angelina,1902,28,Alfred J.
0,Townsend,MONTEREY,10,Angelina,1905,19,Henry J.
0,Stringer,MONTEREY,8,Angelina,1906,2,Joel Z.
0,Register,MONTEREY,1,Angelina,1910,15,Jesse R.
1,Mott,MOTT,8,Angelina,1871,7,Thos. L.
0,Dixon,MOTT,5,Angelina,1876,15,Robt. G.
0,Mott,MOTT,10,Angelina,1876,3,Thos. L.
2,Hensarling,MOTT,9,Angelina,1885,28,Jesse C.
0,Dudley,MOTT,2,Angelina,1897,8,Jas. E.
0,Parker,MOTT,8,Angelina,1901,24,Thos. J.
0,Hensarling,MOTT,5,Angelina,1904,10,John T.
0,Mott,MOTT,11,Angelina,1908,14,Hiram C.
0,Havard,MOTT,3,Angelina,1912,5,Jerry M.
-1,Arnett,NANCY,6,Angelina,1926,1,Ralph C.
-1,Kirkland,ODELL,1,Angelina,1900,23,Jas. H.
1,Medford,ORA,11,Angelina,1884,11,Geo. A.
0,Cochran,ORA,1,Angelina,1886,14,Mrs. Elvira
0,Moore,ORA,4,Angelina,1891,11,Mrs. Sue A.
0,Cochran,ORA,9,Angelina,1892,9,Frances M.
0,Baird,ORA,9,Angelina,1893,28,Lewis E.
0,Cochran,ORA,5,Angelina,1894,1,Elvira
0,Cochran,ORA,9,Angelina,1896,8,Calvin J.
0,Baird,ORA,4,Angelina,1898,1,Lewis E.
0,Russell,ORA,10,Angelina,1900,11,Jos. G.
0,McIntosh,ORA,4,Angelina,1901,29,Geo. W.
0,Jeanes,ORA,10,Angelina,1901,23,Thos. W.
0,Shofner,ORA,12,Angelina,1902,2,Andrew J.
0,Conner,ORA,2,Angelina,1904,12,Wm. A.
0,Ellis,ORA,6,Angelina,1907,5,Miss April E.
0,Carlton,ORA,2,Angelina,1908,25,David H.
0,Mattox,ORA,4,Angelina,1911,19,Charlie C.
0,Yeates,ORA,7,Angelina,1911,28,Rebecca
1,Singleton,PLATT,11,Angelina,1902,28,Wm. L.
0,McKinney,PLATT,3,Angelina,1906,26,John C.
0,McCoy,PLATT,1,Angelina,1908,3,Morris G.
0,McKinney,PLATT,3,Angelina,1906,26,John C.
1,McKnight,POLLOK,11,Angelina,1886,9,Jas. G.
0,Langill,POLLOK,5,Angelina,1902,29,Ollie
0,Kilgore,POLLOK,3,Angelina,1903,25,Homer N.
0,Watson,POLLOK,8,Angelina,1908,29,Wm. S.
0,Dunn,POLLOK,4,Angelina,1922,24,Chas. C.
0,Dunn,POLLOK,5,Angelina,1923,18,John W.
0,Dunn,POLLOK,1,Angelina,1924,8,Mazie
0,Sanders,POLLOK,2,Angelina,1927,7,Robt. R.
1,Boykin,POPHER,4,Angelina,1890,21,Martha A.
0,Ivy,POPHER,12,Angelina,1894,14,Martha A.
0,Truett,POPHER,1,Angelina,1896,29,Sarah E.
0,Ivy,POPHER,12,Angelina,1894,14,Martha A.
1,McAdams,RED,5,Angelina,1906,8,Wade
0,Lewis Jr.,RED,9,Angelina,1906,7,Dempsey D.
1,Griffin,RETRIEVE,3,Angelina,1906,13,Chas. B.
0,Fairchild,RETRIEVE,3,Angelina,1910,30,C. B.
2,Weeks,RETRIEVE,1,Angelina,1921,19,Lurana A.
1,Rhodes,RHODES,6,Angelina,1883,25,Harris
0,McMickle,RHODES,9,Angelina,1884,15,Homer V.
0,McMickle,RHODES,4,Angelina,1885,29,Wm. D.
0,Stovall,RHODES,3,Angelina,1886,2,David M.
1,Barge,SHAWNEE CREEK,7,Angelina,1875,26,C. M.
1,Herrington,SUMPTER,6,Angelina,1848,15,Wm.
1,Gann,WILMOTH,7,Angelina,1880,13,Nathan W.
1,Barge,YUNO,11,Angelina,1892,18,Colin M.
0,Barge,YUNO,5,Angelina,1905,12,John W.
1,Fondren,ZAVALLA,1,Angelina,1901,19,Jesse C.
0,Nolen,ZAVALLA,7,Angelina,1901,3,Philip H.
0,Sumrall,ZAVALLA,11,Angelina,1902,22,Jas. A.
0,Hawkins,ZAVALLA,3,Angelina,1905,6,Robt. E.
0,Laird,ZAVALLA,11,Angelina,1905,24,Wm. L.
0,Mott,ZAVALLA,11,Angelina,1908,13,Jas. A.
0,Carpenter,ZAVALLA,4,Angelina,1912,17,Van A.
0,Hawkins,ZAVALLA,0,Angelina,0,6-Mar-15,Gillie B.
0,Miles,ZAVALLA,5,Angelina,1917,7,Erna R.
1,Holden,ARANSAS CITY,8,Aransas,1888,6,Elbridge G.
1,Black,ARANSAS HARBOR,8,Aransas,1890,27,Chas. T.
-50,McCangham,ARANSAS PASS [1],12,Aransas,1889,16,Lee N.
1,Black,ARANSAS PASS [2],8,Aransas,1892,26,Chas. T.
1,Humphreys,ARANSAS PASS LIGHTHOUSE,4,Aransas,1879,7,P. W.
0,Mitchell,ARANSAS PASS LIGHTHOUSE,2,Aransas,1882,24,J. C.
1,Ward,ESTES,9,Aransas,1909,1,Ella A.
0,Rothlisberger,FALKNER,2,Aransas,1892,16,Jacob
0,Walker,FALKNER,9,Aransas,1892,16,Mary E.
0,Barber,FALKNER,12,Aransas,1905,23,John E.
0,Redman,FALKNER,11,Aransas,1907,7,Henry
0,Handy,FALKNER,1,Aransas,1909,23,Robt. E.
0,Holden,FULTON,7,Aransas,1886,22,Elbridge G.
0,Holden,FULTON,9,Aransas,1890,12,Elbridge G.
0,Walsh,FULTON,1,Aransas,1895,5,Robt. F.
1,Ayers,GREGORY,3,Aransas,1887,8,Frank
0,Johnson,LAMAR,9,Aransas,1895,7,Albert L.
0,Russell,ROCKPORT,8,Aransas,1873,1,Lyman B.
0,Williamson,ROCKPORT,1,Aransas,1874,28,Willis A.
0,Bracht,ROCKPORT,7,Aransas,1875,12,Victor
0,Bonham,ROCKPORT,9,Aransas,1885,1,Jas. H.
0,Tally,ROCKPORT,5,Aransas,1889,16,Thos. L.
0,McCaughan,ROCKPORT,7,Aransas,1889,15,Lee N.
-1,McCaughan,ROCKPORT,12,Aransas,1891,23,Lee N.
0,Wood,ROCKPORT,12,Aransas,1893,21,Wm. W.
0,Soule,ROCKPORT,3,Aransas,1898,31,E. L.
0,Sheldon,ROCKPORT,2,Aransas,1904,2,Benj. M.
0,Wood,ROCKPORT,7,Aransas,1916,10,John H.
0,Bernard,ROCKPORT,10,Aransas,1919,14,Geo. T.
0,Kennedy,ROCKPORT,4,Aransas,1920,9,Mabel E.
0,Bryant,ROCKPORT,10,Aransas,1926,11,Mabel E.
1,Evans,SPORT,3,Aransas,1899,6,Carl R.
0,Brice,SPORT,1,Aransas,1901,10,Austin R. A.
1,Graham,ANARENE,3,Archer,1909,6,Chas. E.
0,Trevathan,ANARENE,7,Archer,1927,19,Joyce W.
0,Richards,ANARENE,9,Archer,1931,22,Henry A.
1,Hutto,ARCHER,6,Archer,1878,24,Capers B.
0,Hutchison,ARCHER,4,Archer,1879,22,Wm. B.
0,Baughman,ARCHER,3,Archer,1884,24,Mikel J.
0,Thompson,ARCHER,1,Archer,1887,3,Benj. F.
0,Sanders,ARCHER,12,Archer,1888,7,Chas. J.
-1,Hart,ARCHER CITY,4,Archer,1892,8,Lillian
0,Purcell,ARCHER CITY,11,Archer,1893,15,John
0,Gillespie,ARCHER CITY,4,Archer,1898,6,Thos. M.
0,Benoist,ARCHER CITY,7,Archer,1901,15,Napoleon A.
0,Robertson,ARCHER CITY,2,Archer,1906,7,Horton L.
0,Robertson,ARCHER CITY,12,Archer,1921,2,Burr D.
0,Powell,ARCHER CITY,4,Archer,1922,25,Jos. D.
0,Robertson,ARCHER CITY,3,Archer,1925,17,Frank
0,Meyer,ARCHER CITY,4,Archer,1925,22,John A.
0,Meyer,ARCHER CITY,8,Archer,1929,24,Myrtle W.
0,Walker,ARCHER CITY,7,Archer,1930,30,Sherman W.
0,Hatcher,ARCHER CITY,12,Archer,1930,20,Robt. M.
1,Long,ATWOOD,3,Archer,1892,10,Arthur B.
0,Speed,ATWOOD,11,Archer,1892,17,Henry L.
2,Rambo,ATWOOD,1,Archer,1899,31,John W.
0,Colgan,ATWOOD,8,Archer,1900,30,Enoch
0,Logan,ATWOOD,11,Archer,1901,7,Wm. L.
0,Colgan,ATWOOD,8,Archer,1900,30,Enoch
0,Long,ATWOOD,9,Archer,1902,10,John A.
0,Colgan,ATWOOD,8,Archer,1900,30,Enoch
0,Cook,ATWOOD,5,Archer,1903,4,Beulah
0,Logan,ATWOOD,9,Archer,1905,15,Robt. A.
0,Logan,ATWOOD,12,Archer,1908,18,Leon L.
0,Bachman,BOWMAN,0,Archer,0,2 Dec 189__?,Wm. H.
1,Bachman,BOWMAN,9,Archer,1896,16,Howard J.
1,Giddens,DUNDEE,6,Archer,1890,30,Mrs. Amanda W.
0,Barnes,DUNDEE,1,Archer,1906,24,Milton J.
0,Williams,DUNDEE,4,Archer,1915,16,Chas. J.
0,Prescott,DUNDEE,7,Archer,1916,10,Alma A.
0,Ross,DUNDEE,8,Archer,1916,21,Clay E.
0,Williams,DUNDEE,10,Archer,1917,6,Thad. E.
0,Burkett,DUNDEE,12,Archer,1917,21,Geo. W.
0,Sanders,DUNDEE,5,Archer,1918,29,Ada D.
1,Fleer,FLEERTON,7,Archer,1909,10,Fred
1,Steen,GERALDINE,2,Archer,1902,11,John
0,Cook,GERALDINE,4,Archer,1902,5,Edwin G.
0,Markwell,GERALDINE,7,Archer,1905,20,Abel
0,Chance,GERALDINE,0,Archer,0,31 Aug 190__?,Rachel C.
1,Smith,HOLLIDAY,11,Archer,1890,26,. Willard P.
0,Atkins,HOLLIDAY,1,Archer,1894,24,Thos. J.
0,Morrison,HOLLIDAY,2,Archer,1896,5,Franklin P.
0,Nolen,HOLLIDAY,1,Archer,1897,2,Wm. J.
0,Taylor,HOLLIDAY,4,Archer,1902,10,Miss Mittie
0,Hawley,HOLLIDAY,10,Archer,1907,4,John M.
0,Stegall,HOLLIDAY,6,Archer,1924,6,John W.
1,Stone,HOWARD,6,Archer,1890,7,Lydia N.
0,Stewart,HOWARD,5,Archer,1893,10,Calvin M.
1,Helms,HUFF,7,Archer,1909,12,John C.
0,Simmons,HUFF,12,Archer,1910,21,Eppie E.
1,Hutton,McCORMICK,2,Archer,1886,5,Wm.
0,Polk,McCORMICK,4,Archer,1896,13,Ann
1,Nicholson,MANKINS,4,Archer,1909,28,Horace A.
0,Pace,MANKINS,12,Archer,1909,7,Jos. F.
0,Mankins,MANKINS,10,Archer,1910,4,Tom
0,Stamps,MANKINS,4,Archer,1911,14,Arthur D.
0,Richeson,MANKINS,12,Archer,1912,19,Watkins L.
1,Brown,MEGARGEL,4,Archer,1910,14,Hugh E.
0,Spoonts,MEGARGEL,7,Archer,1911,20,Thos. L.
0,White,MEGARGEL,10,Archer,1914,28,Clara C.
1,Simmons,RIMAN,1,Archer,1878,10,Olley K.
1,Frerich,SCOTLAND,6,Archer,1908,3,Fritz
0,Frerich,SCOTLAND,9,Archer,1912,9,Jos. B.
1,Davis,SOULEMAN,1,Archer,1890,24,Phillip W.
1,Morris,WESTFORK,12,Archer,1903,24,Geo. K.
0,Lester,WESTFORK,1,Archer,1911,3,Bird R.
0,Morris,WESTFORK,2,Archer,1912,19,Lydia C.
1,Andres,WINDTHORST,3,Archer,1892,12,John
0,Weinzappel,WINDTHORST,3,Archer,1895,14,Henry J.
0,Verfuerth,WINDTHORST,9,Archer,1918,25,Paul P.
0,Zihlman,WINDTHORST,10,Archer,1929,22,Agnes
0,Zihlman,WINDTHORST,1,Archer,1930,9,Andrew B.
1,Hoffman,BISSELL,4,Armstrong,1893,22,Robt. N.
0,Vinyard,BISSELL,10,Armstrong,1894,12,Geo. S.
0,Bagwell,BISSELL,5,Armstrong,1896,27,J. C.
1,Trice,CLAUDE,6,Armstrong,1888,5,Elijah H.
0,Welch,CLAUDE,12,Armstrong,1890,26,Ed.
0,Miller,CLAUDE,5,Armstrong,1891,21,Wm. E.
0,Bailey,CLAUDE,6,Armstrong,1891,23,Hattie
0,McCaleb,CLAUDE,7,Armstrong,1893,24,Burt C.
0,Bates,CLAUDE,1,Armstrong,1897,5,Mrs. Buena S.
0,Teryman,CLAUDE,9,Armstrong,1897,14,Mary B.
0,White,CLAUDE,8,Armstrong,1898,18,Jas.
0,Dodge,CLAUDE,4,Armstrong,1903,21,David C.
0,Hamner,CLAUDE,5,Armstrong,1913,20,Laura V.
0,Dodge,CLAUDE,2,Armstrong,1922,20,David C.
1,Welch,CORNELIA,10,Armstrong,1891,13,Virginia
0,Dysart,CORNELIA,9,Armstrong,1893,4,Marby P.
1,Dyer,GOODNIGHT,11,Armstrong,1888,19,Sam
0,McLaren,GOODNIGHT,5,Armstrong,1893,10,Walter T.
0,Moore,GOODNIGHT,1,Armstrong,1895,3,Chas. F.
0,Timmons,GOODNIGHT,5,Armstrong,1895,22,C. A.
0,Goodnight,GOODNIGHT,0,Armstrong,0,17 Jly 189__?,Chas.
0,Burns,GOODNIGHT,5,Armstrong,1900,1,Condy J.
0,Martin,GOODNIGHT,4,Armstrong,1901,6,John W.
0,Cameron,GOODNIGHT,4,Armstrong,1904,7,John T.
0,Smith,GOODNIGHT,7,Armstrong,1906,16,Melville P.
0,Grundy,GOODNIGHT,5,Armstrong,1907,20,John A.
0,Smith,GOODNIGHT,4,Armstrong,1909,23,Melville P.
0,Steele,GOODNIGHT,10,Armstrong,1913,6,Matie E.
0,Johnson,GOODNIGHT,6,Armstrong,1930,8,Mrs. Matie E.
1,Hughlett,HUGHLETT,6,Armstrong,1913,20,Moses L.
0,Hinsdale,PALO DURO,11,Armstrong,1882,17,Chas. M.
0,Hinsdale,PALO DURO,8,Armstrong,1889,20,Chas. M.
0,Ligertwood,PALO DURO,9,Armstrong,1910,12,Alex.
0,Carhart,PALO DURO,10,Armstrong,1913,28,Whitfield
0,Kent,PALO DURO,9,Armstrong,1917,18,J. W.
0,Carhart,PALO DURO,8,Armstrong,1920,23,Whitfield
0,Henry,PALO DURO,2,Armstrong,1925,27,Clinton
0,Campbell,WASHBURN,1,Armstrong,1892,20,Ralph M.
0,Bishop,WASHBURN,6,Armstrong,1895,2,Stephen
0,Bishop,WASHBURN,10,Armstrong,1897,26,Martha
0,Dirr,WASHBURN,5,Armstrong,1899,25,Louis
0,Deer,WASHBURN,3,Armstrong,1900,27,Chas.
0,Bishop,WASHBURN,8,Armstrong,1903,19,Wm. E.
0,Jones,WASHBURN,4,Armstrong,1910,27,Frank
0,White,WASHBURN,1,Armstrong,1913,6,Harry E.
0,Snodgrass,WASHBURN,4,Armstrong,1916,8,Elijah C.
0,White,WASHBURN,1,Armstrong,1921,24,Harry E.
1,Bradford,WAYSIDE,9,Armstrong,1897,15,Henry J.
0,McGehee,WAYSIDE,6,Armstrong,1899,14,Levina J.
0,McGehee,WAYSIDE,1,Armstrong,1915,6,Wm. G.
0,Sluder,WAYSIDE,1,Armstrong,1917,26,Wm. J.
0,Key,WAYSIDE,11,Armstrong,1920,18,Roy R.
0,Lane,WAYSIDE,1,Armstrong,1922,30,Bessie
1,Hunt,AMPHION,8,Atascosa,1886,27,John W.
0,Jackson,AMPHION,9,Atascosa,1892,22,Bettie A.
0,Richardson,AMPHION,7,Atascosa,1897,31,Eugene W.
0,Richardson,AMPHION,10,Atascosa,1897,9,Edgar M.
0,Fern,AMPHION,6,Atascosa,1907,19,Bayard
0,Lozano,AMPHION,4,Atascosa,1908,1,Frank
0,Jenkins,AMPHION,3,Atascosa,1909,11,Roy
0,Fern,AMPHION,11,Atascosa,1909,2,Bayard
0,Barrow,AMPHION,7,Atascosa,1910,2,Jas. H.
0,Barrow,AMPHION,3,Atascosa,1914,11,Wm. I.
1,Whittet,ANCHORAGE,1,Atascosa,1889,2,Thos.
0,Whittet,ANCHORAGE,10,Atascosa,1913,16,Harold E.
0,Whittet,ANCHORAGE,2,Atascosa,1929,4,Louise
0,Whittet,ANCHORAGE,2,Atascosa,1930,17,Jessie Louise
1,Cleveland,ARP,3,Atascosa,1892,10,Willis P.
1,Miller,BELLE BRANCH,8,Atascosa,1871,7,Geo.
1,Hazelrigg,BENTON,11,Atascosa,1876,23,Ashton W.
0,Sweeten,BENTON,12,Atascosa,1877,4,Jos. R.
0,Hazelrigg,BENTON,1,Atascosa,1878,21,Ashton W.
0,Waller,BENTON,8,Atascosa,1879,18,Jas. L.
0,Barmore,BENTON,9,Atascosa,1884,8,Albert K.
0,Waller,BENTON,1,Atascosa,1885,14,Jas. L.
0,McCaleb,BENTON,6,Atascosa,1886,14,John L.
0,Johnson,BENTON,9,Atascosa,1887,19,Virgil A.
0,Waller,BENTON,4,Atascosa,1889,24,Jas. L.
0,Collins,BENTON,2,Atascosa,1891,9,Lee G.
0,White,BENTON,8,Atascosa,1898,23,Chas. H.
0,Jones,BENTON,2,Atascosa,1899,20,Walter E.
0,Riley,BENTON,4,Atascosa,1901,1,John F.
0,Secrest,BENTON,5,Atascosa,1906,24,Oscar V.
0,Kay,BENTON,4,Atascosa,1907,2,Jessie L.
0,McWhorter,BENTON,9,Atascosa,1912,6,John M.
1,Campbell,CAMPBELLTON,8,Atascosa,1879,5,John
0,Campbell,CAMPBELLTON,4,Atascosa,1909,20,Wm. J.
0,Campbell,CAMPBELLTON,2,Atascosa,1910,11,Ed.
0,Hamilton,CAMPBELLTON,1,Atascosa,1920,14,Anna M.
0,Campbell,CAMPBELLTON,2,Atascosa,1922,23,Louise
0,Campbell,CAMPBELLTON,5,Atascosa,1925,18,Alyce
0,Hickman,CAMPBELLTON,1,Atascosa,1926,21,Alyce C.
0,Eidson,CAMPBELLTON,2,Atascosa,1926,9,Sallie C.
1,Wilson,CHARLOTTE,9,Atascosa,1912,6,Wilburn M.
0,Shannon,CHARLOTTE,6,Atascosa,1914,5,John C.
0,Porter,CHARLOTTE,12,Atascosa,1915,14,Nathan E.
0,Couser,CHARLOTTE,5,Atascosa,1918,31,Wm. R.
0,Winters,CHARLOTTE,2,Atascosa,1921,9,Jas. A.
0,Claiborne,CHARLOTTE,4,Atascosa,1924,18,Cecelia C.
0,Claiborne,CHARLOTTE,11,Atascosa,1924,10,John W.
1,Wassenich,CHRISTINE,2,Atascosa,1910,11,Jos. A.
0,Johnson,CHRISTINE,10,Atascosa,1914,29,Everett M.
0,Smith,CHRISTINE,3,Atascosa,1922,7,Dewey C.
1,Ormand,COUGHRAN,8,Atascosa,1913,13,Rosalie E.
0,Burris,COUGHRAN,9,Atascosa,1916,14,Howard
0,Koonce,COUGHRAN,3,Atascosa,1919,31,Walton Abe
0,Wood,COUGHRAN,11,Atascosa,1921,15,Mabel
0,Coughran,COUGHRAN,12,Atascosa,1923,20,Mildred
0,Hankins,COUGHRAN,11,Atascosa,1927,19,Chas. L.
1,Crouch,CROWN,6,Atascosa,1900,14,John W.
0,Crouch,CROWN,12,Atascosa,1902,13,Chas. A.
0,Coble,CROWN,1,Atascosa,1907,4,Thos. R.
0,Neal,CROWN,4,Atascosa,1907,5,Robt. E.
0,Crouch,CROWN,2,Atascosa,1910,11,Ples M.
0,Crouch,CROWN,3,Atascosa,1912,5,Etta I.
0,Wigington,CROWN,10,Atascosa,1912,26,Lonnie
0,Winters,CROWN,11,Atascosa,1914,19,Jas. A.
0,Barron,CROWN,1,Atascosa,1917,22,Otto G
0,Crouch,CROWN,2,Atascosa,1922,27,Etta I.
1,Key,DAVISTOWN,4,Atascosa,1925,22,Joe
1,Atkins,DITTO,3,Atascosa,1881,8,Geo. F.
0,Howard,DITTO,9,Atascosa,1887,8,Greenup J. H.
0,Young,DITTO,7,Atascosa,1888,18,Geo. W.
0,Hurley,DITTO,1,Atascosa,1896,6,Chas. C.
0,Hurley,DITTO,11,Atascosa,1906,12,Felix M.
0,Johnson,DITTO,2,Atascosa,1909,25,Norville J.
0,Vrana,DOBROWOLSKI,9,Atascosa,1921,28,Rudolf
0,Vrana,DOBROWOLSKI,2,Atascosa,1929,20,Adolph W.
1,Ernst,ERNST,7,Atascosa,1907,18,Louis H.
1,Schroeder,FASHING,5,Atascosa,1920,12,Albert
0,Kneip,FASHING,4,Atascosa,1924,21,Eugene H.
1,Childress,GALLINAS,9,Atascosa,1880,13,Sam.
0,Musgrave,GALLINAS,9,Atascosa,1895,11,J. Q.
0,Hesskew,GALLINAS,11,Atascosa,1895,25,Ed. A.
0,Neill,GALLINAS,11,Atascosa,1899,23,Jas. S.
1,Gates,GATES VALLEY,1,Atascosa,1876,11,Wm. N.
0,Thompson,GATES VALLEY,4,Atascosa,1878,23,Jasper N.
2,Forsyth,GATES VALLEY,2,Atascosa,1879,4,Nelson
0,Atchison,HINDES,2,Atascosa,1917,9,John C.
0,Hindes,HINDES,8,Atascosa,1917,31,David W.
0,Williams Jr.,HINDES,9,Atascosa,1920,27,Sidney J.
1,Swindler,IMOGENE,7,Atascosa,1910,9,Jas. M.
1,Goodwin,IUKA,5,Atascosa,1886,6,Jas. R.
0,Robinson,IUKA,8,Atascosa,1888,4,Jonas
2,Crouch,IUKA,4,Atascosa,1893,10,John W.
0,Crawford,IUKA,12,Atascosa,1893,22,John W.
3,Morton,IUKA,8,Atascosa,1897,27,Wm. T.
1,Harrison,JOURDANTON,4,Atascosa,1909,30,Thos. D.
0,McConnell,JOURDANTON,5,Atascosa,1911,3,Mary L.
0,Long,JOURDANTON,7,Atascosa,1913,25,C. E.
0,McConnell,JOURDANTON,12,Atascosa,1914,10,Mary L.
0,Richardson,JOURDANTON,1,Atascosa,1915,22,TIlman L. D.
0,Peel,JOURDANTON,8,Atascosa,1923,15,Helen M.
1,Rogers,KYOTE,3,Atascosa,1927,23,Wm. O.
1,Steinmetz,LAGUNA,1,Atascosa,1881,18,M. O.
1,Hug,LAMMBURG,3,Atascosa,1905,14,Louis
-1,Neill,LEMING,4,Atascosa,1912,18,Jas. S.
0,Cook,LEMING,11,Atascosa,1922,16,Mrs. King T.
0,Teller,LEMING,1,Atascosa,1923,11,Lulu M.
1,Swindler,LOIRE,7,Atascosa,1895,17,Jas. M.
0,Henderson,LOIRE,2,Atascosa,1910,19,Wm. B.
0,Wright,LOIRE,1,Atascosa,1911,31,Jas. A.
1,Schneider,LUKE,3,Atascosa,1908,18,Frank C.
1,Garnand,LYTLE,9,Atascosa,1883,10,Wm. J.
0,House,LYTLE,4,Atascosa,1890,25,Washington R.
0,Thrower,LYTLE,1,Atascosa,1891,21,Sterling D.
0,Henson,LYTLE,5,Atascosa,1900,2,Jos. M.
0,McLaughlin,LYTLE,5,Atascosa,1906,23,Jos. G.
0,Wells,LYTLE,12,Atascosa,1910,20,Wm. S.
0,Kay,LYTLE,3,Atascosa,1912,9,Louis B.
0,Kay,LYTLE,10,Atascosa,1914,29,Jessie L.
1,Tausch,McCOY,7,Atascosa,1914,28,Walter A.
2,Williams,McCOY,12,Atascosa,1915,20,Jas. B.
0,Stewart,McCOY,1,Atascosa,1924,11,Hardy A.
0,Cawthon,McCOY,5,Atascosa,1926,4,Hardy O.
0,Thane,McCOY,12,Atascosa,1927,7,Wm. H.
0,Thane,McCOY,2,Atascosa,1929,13,Hilda A.
1,Forest,MOTTOMOSA,7,Atascosa,1866,11,Ephraim P.
0,Henderson,MOTTOMOSA,3,Atascosa,1873,24,N. A. V.
0,Long,MOTTOMOSA,6,Atascosa,1873,18,Wm.
0,Atkins,MOTTOMOSA,1,Atascosa,1874,16,Geo. F.
0,Cast,NORTH PLEASANTON,6,Atascosa,1914,22,Herschel
1,Thomas,PLEASANTON,8,Atascosa,1858,4,Elijah B.
